,Germany,Germany,Germany,Austria,Austria,Austria,Switzerland,Switzerland,Switzerland,Italy,Italy,Italy,Spain,Spain,Spain,France,France,France
,total_count,count,ratio,total_count,count,ratio,total_count,count,ratio,total_count,count,ratio,total_count,count,ratio,total_count,count,ratio
date,,,,,,,,,,,,,,,,,,
2017-10-16,12354,11,0.0008903998704872916,1243.0,0.0,0.0,988.0,0.0,0.0,2772.0,1.0,0.00036075036075036075,7221,2,0.0002769699487605595,3605,3,0.0008321775312066575
2017-10-17,12151,5,0.0004114887663566785,1281.0,0.0,0.0,1039.0,0.0,0.0,3171.0,5.0,0.001576789656259855,9163,0,0.0,3873,0,0.0
2017-10-18,12021,7,0.0005823142833374927,1168.0,0.0,0.0,1125.0,0.0,0.0,3020.0,0.0,0.0,7745,1,0.0001291155584247902,3832,0,0.0
2017-10-19,12623,2,0.00015844094113919038,1287.0,0.0,0.0,1118.0,0.0,0.0,3132.0,3.0,0.0009578544061302681,7951,3,0.00037731103005911207,4019,0,0.0
2017-10-20,12225,4,0.00032719836400817994,1200.0,0.0,0.0,1035.0,0.0,0.0,3108.0,7.0,0.0022522522522522522,7797,2,0.00025650891368475054,3838,1,0.0002605523710265763
2017-10-21,8812,5,0.0005674080798910577,831.0,0.0,0.0,803.0,0.0,0.0,2891.0,6.0,0.0020754064337599448,7201,2,0.0002777392028884877,3790,0,0.0
2017-10-22,11626,10,0.000860141063134354,973.0,0.0,0.0,1074.0,0.0,0.0,2329.0,0.0,0.0,6445,1,0.0001551590380139643,3566,0,0.0
2017-10-23,18024,5,0.00027740790057700844,1707.0,1.0,0.0005858230814294083,1364.0,0.0,0.0,4115.0,0.0,0.0,10455,9,0.000860832137733142,5250,2,0.00038095238095238096
2017-10-24,20212,2,9.895111814763506e-05,1775.0,0.0,0.0,1687.0,0.0,0.0,4469.0,1.0,0.00022376370552696352,11594,14,0.0012075211316198034,5802,2,0.0003447087211306446
2017-10-25,19728,7,0.00035482562854825627,1671.0,0.0,0.0,1526.0,1.0,0.000655307994757536,4743.0,1.0,0.0002108370229812355,15427,11,0.0007130355869579309,5670,6,0.0010582010582010583
2017-10-26,13478,4,0.0002967799376762131,729.0,0.0,0.0,1156.0,0.0,0.0,3058.0,1.0,0.0003270111183780249,8994,7,0.000778296642205915,3716,0,0.0
2017-10-27,12276,4,0.00032583903551645487,1133.0,0.0,0.0,1089.0,0.0,0.0,3015.0,4.0,0.0013266998341625207,8585,9,0.00104834012813046,3849,2,0.0005196154845414394
2017-10-28,8921,5,0.0005604752830400179,1018.0,0.0,0.0,921.0,0.0,0.0,2741.0,2.0,0.0007296607077708865,6780,7,0.001032448377581121,3525,0,0.0
2017-10-29,10149,10,0.0009853187506158243,903.0,1.0,0.0011074197120708748,855.0,0.0,0.0,2092.0,0.0,0.0,6258,1,0.00015979546180888463,3316,1,0.00030156815440289503
2017-10-30,10764,2,0.0001858045336306206,1195.0,0.0,0.0,1003.0,0.0,0.0,2782.0,0.0,0.0,7569,1,0.0001321178491214163,3778,1,0.00026469031233456857
2017-10-31,6429,4,0.0006221807435059885,1160.0,0.0,0.0,1143.0,0.0,0.0,3048.0,0.0,0.0,7900,1,0.00012658227848101267,3520,23,0.006534090909090909
2017-11-01,15258,4,0.00026215755669157164,1048.0,0.0,0.0,1514.0,0.0,0.0,3316.0,3.0,0.0009047044632086852,7516,13,0.001729643427354976,4437,1,0.000225377507324769
2017-11-02,12871,11,0.0008546344495377205,1371.0,0.0,0.0,1216.0,1.0,0.0008223684210526315,2757.0,0.0,0.0,7383,2,0.00027089259108763376,3548,1,0.0002818489289740699
2017-11-03,17393,5,0.0002874719714827804,1698.0,0.0,0.0,1556.0,0.0,0.0,4360.0,1.0,0.00022935779816513763,11126,4,0.0003595182455509617,5529,0,0.0
2017-11-04,8697,1,0.00011498217776244682,856.0,1.0,0.0011682242990654205,790.0,0.0,0.0,2506.0,4.0,0.0015961691939345571,6185,0,0.0,2852,0,0.0
2017-11-05,8966,1,0.00011153245594467991,937.0,0.0,0.0,826.0,0.0,0.0,2032.0,1.0,0.0004921259842519685,6041,0,0.0,3224,2,0.0006203473945409429
2017-11-06,17340,4,0.0002306805074971165,1692.0,0.0,0.0,1494.0,1.0,0.0006693440428380187,4141.0,1.0,0.0002414875633904854,10898,10,0.0009175995595522114,5496,1,0.0001819505094614265
2017-11-07,19321,7,0.00036230008798716424,1791.0,0.0,0.0,1580.0,0.0,0.0,4754.0,10.0,0.002103491796381994,12229,7,0.0005724098454493417,5812,1,0.00017205781142463867
2017-11-08,19231,5,0.00025999688003743954,1864.0,0.0,0.0,1744.0,0.0,0.0,4345.0,4.0,0.0009205983889528193,11890,2,0.0001682085786375105,6028,0,0.0
2017-11-09,19972,5,0.00025035049068696175,1834.0,0.0,0.0,1884.0,4.0,0.0021231422505307855,4363.0,13.0,0.002979601191840477,11247,3,0.00026673779674579886,6206,0,0.0
2017-11-10,12041,4,0.00033219832239847187,1287.0,2.0,0.001554001554001554,1169.0,0.0,0.0,2729.0,3.0,0.0010993037742762918,7597,1,0.00013163090693694878,4254,1,0.00023507287259050304
2017-11-11,7875,0,0.0,794.0,0.0,0.0,747.0,0.0,0.0,2658.0,1.0,0.0003762227238525207,5556,1,0.00017998560115190784,3441,1,0.0002906131938390003
2017-11-12,10903,2,0.0001834357516279923,983.0,0.0,0.0,899.0,0.0,0.0,2287.0,0.0,0.0,5494,0,0.0,3710,1,0.00026954177897574127
2017-11-13,17055,2,0.00011726766344180593,1707.0,1.0,0.0005858230814294083,1443.0,0.0,0.0,4036.0,1.0,0.0002477700693756194,8900,0,0.0,5866,0,0.0
2017-11-14,18825,1,5.312084993359894e-05,1907.0,0.0,0.0,1711.0,0.0,0.0,4648.0,1.0,0.0002151462994836489,10446,3,0.0002871912693854107,6404,1,0.0001561524047470331
2017-11-15,18897,2,0.00010583690532888819,1923.0,0.0,0.0,1695.0,0.0,0.0,4782.0,2.0,0.0004182350480970305,10631,22,0.0020694196218605963,6662,1,0.00015010507355148604
2017-11-16,19330,7,0.0003621314019658562,1882.0,0.0,0.0,1672.0,0.0,0.0,4684.0,0.0,0.0,10463,1,9.557488292076843e-05,6588,0,0.0
2017-11-17,12749,5,0.00039218762255863204,1357.0,0.0,0.0,1187.0,0.0,0.0,2950.0,4.0,0.0013559322033898306,7622,2,0.0002623983206507478,4247,0,0.0
2017-11-18,7898,4,0.0005064573309698658,800.0,0.0,0.0,739.0,0.0,0.0,2576.0,0.0,0.0,5277,3,0.0005685048322910744,3354,0,0.0
2017-11-19,10125,4,0.0003950617283950617,955.0,0.0,0.0,896.0,0.0,0.0,2123.0,1.0,0.0004710315591144607,5339,2,0.00037460198539052256,3676,1,0.0002720348204570185
2017-11-20,10723,2,0.00018651496782616804,1257.0,0.0,0.0,1102.0,0.0,0.0,2778.0,2.0,0.0007199424046076314,6743,6,0.0008898116565327006,3934,0,0.0
2017-11-21,17323,4,0.00023090688679789875,1801.0,0.0,0.0,1664.0,0.0,0.0,4754.0,3.0,0.0006310475389145982,10091,5,0.0004954910316123278,6176,0,0.0
2017-11-22,19640,8,0.0004073319755600815,1913.0,0.0,0.0,1825.0,0.0,0.0,4841.0,1.0,0.0002065688907250568,11026,0,0.0,6357,1,0.00015730690577316344
2017-11-23,15468,4,0.0002585983966899405,4361.0,0.0,0.0,4257.0,0.0,0.0,3028.0,1.0,0.00033025099075297226,7775,1,0.00012861736334405144,3832,0,0.0
2017-11-24,12276,5,0.0004072987943955686,1281.0,0.0,0.0,1152.0,2.0,0.001736111111111111,2881.0,1.0,0.0003471017007983339,7121,0,0.0,3755,1,0.0002663115845539281
2017-11-25,8622,7,0.0008118765947575968,1024.0,0.0,0.0,795.0,0.0,0.0,2725.0,0.0,0.0,5620,2,0.00035587188612099647,3694,0,0.0
2017-11-26,9862,4,0.00040559724193875484,1066.0,0.0,0.0,996.0,0.0,0.0,2142.0,0.0,0.0,5208,0,0.0,3588,2,0.0005574136008918618
2017-11-27,11055,1,9.045680687471733e-05,1298.0,0.0,0.0,971.0,0.0,0.0,2824.0,0.0,0.0,6477,1,0.0001543924656476764,3921,0,0.0
2017-11-28,17928,4,0.00022311468094600624,1704.0,0.0,0.0,1620.0,0.0,0.0,4700.0,4.0,0.000851063829787234,10242,2,0.00019527436047646945,6548,1,0.00015271838729383018
2017-11-29,20248,3,0.00014816278150928488,1959.0,0.0,0.0,1687.0,0.0,0.0,4852.0,1.0,0.00020610057708161583,11030,2,0.00018132366273798732,6621,2,0.00030206917384080956
2017-11-30,19457,4,0.00020558153877781775,1974.0,0.0,0.0,1766.0,0.0,0.0,4827.0,0.0,0.0,10961,0,0.0,6269,7,0.0011166055192215665
2017-12-01,19167,5,0.0002608650284342881,1799.0,0.0,0.0,1815.0,0.0,0.0,4544.0,4.0,0.0008802816901408451,10930,0,0.0,6683,3,0.0004489001945234176
2017-12-02,9705,2,0.00020607934054611026,1043.0,0.0,0.0,908.0,0.0,0.0,2721.0,3.0,0.0011025358324145535,7206,2,0.0002775464890369137,3797,0,0.0
2017-12-03,10623,22,0.002070978066459569,937.0,2.0,0.0021344717182497333,870.0,0.0,0.0,2115.0,1.0,0.00047281323877068556,5886,1,0.00016989466530750936,3207,0,0.0
2017-12-04,18141,28,0.0015434650791025853,1699.0,0.0,0.0,1759.0,0.0,0.0,4263.0,0.0,0.0,9461,2,0.00021139414438220062,6025,0,0.0
2017-12-05,19406,3,0.00015459136349582603,2000.0,0.0,0.0,2049.0,1.0,0.0004880429477794046,4872.0,1.0,0.00020525451559934318,10644,0,0.0,6553,2,0.0003052037234854265
2017-12-06,19972,13,0.0006509112757861006,2122.0,2.0,0.000942507068803016,2023.0,0.0,0.0,4996.0,1.0,0.00020016012810248197,7826,1,0.0001277791975466394,6191,2,0.00032304958811177516
2017-12-07,21360,6,0.0002808988764044944,2110.0,1.0,0.00047393364928909954,2785.0,0.0,0.0,5430.0,3.0,0.0005524861878453039,9591,0,0.0,6146,1,0.00016270745200130165
2017-12-08,20482,5,0.00024411678547016892,1381.0,0.0,0.0,2667.0,0.0,0.0,3611.0,1.0,0.00027693159789531985,7521,9,0.0011966493817311527,5906,0,0.0
2017-12-09,10819,2,0.00018485996857380533,1324.0,0.0,0.0,1935.0,0.0,0.0,3883.0,2.0,0.0005150656708730364,6743,5,0.0007415097137772505,3892,0,0.0
2017-12-10,13231,9,0.0006802206938251077,1346.0,0.0,0.0,1815.0,0.0,0.0,3528.0,0.0,0.0,6776,5,0.0007378984651711924,3992,0,0.0
2017-12-11,20068,6,0.0002989834562487542,2162.0,0.0,0.0,2735.0,0.0,0.0,5034.0,1.0,0.0001986491855383393,9932,6,0.0006041079339508659,5938,1,0.0001684068710003368
2017-12-12,20718,2,9.653441451877595e-05,2158.0,0.0,0.0,2928.0,0.0,0.0,5443.0,0.0,0.0,10517,8,0.0007606731957782637,6098,0,0.0
2017-12-13,21992,3,0.0001364132411786104,2257.0,1.0,0.00044306601683650863,2733.0,0.0,0.0,5660.0,0.0,0.0,10731,13,0.0012114434815021899,6352,2,0.00031486146095717883
2017-12-14,20749,2,9.639018747891465e-05,2318.0,0.0,0.0,2992.0,2.0,0.0006684491978609625,5479.0,4.0,0.0007300602299689724,10970,5,0.00045578851412944393,6547,9,0.0013746754238582557
2017-12-15,21685,7,0.0003228037814157252,2106.0,1.0,0.0004748338081671415,2679.0,0.0,0.0,5296.0,1.0,0.00018882175226586103,10936,1,9.1441111923921e-05,6406,0,0.0
2017-12-16,11693,6,0.0005131275121867784,1432.0,1.0,0.0006983240223463687,1747.0,0.0,0.0,3945.0,2.0,0.0005069708491761723,7529,0,0.0,4191,0,0.0
2017-12-17,12906,5,0.00038741670540833723,1344.0,0.0,0.0,1833.0,0.0,0.0,3160.0,2.0,0.0006329113924050633,7101,0,0.0,4093,0,0.0
2017-12-18,20504,12,0.0005852516582130316,2191.0,0.0,0.0,2442.0,3.0,0.0012285012285012285,5183.0,1.0,0.00019293845263360988,10012,2,0.00019976028765481422,6102,1,0.00016388069485414618
2017-12-19,20401,8,0.0003921376403117494,2108.0,2.0,0.0009487666034155598,2613.0,0.0,0.0,5351.0,3.0,0.0005606428704914969,11199,4,0.0003571747477453344,6198,1,0.00016134236850596966
2017-12-20,20375,7,0.00034355828220858896,2192.0,0.0,0.0,2684.0,0.0,0.0,5417.0,5.0,0.0009230201218386561,11349,8,0.0007049079214027668,6010,1,0.00016638935108153079
2017-12-21,20747,2,9.639947944281101e-05,2189.0,0.0,0.0,2704.0,1.0,0.0003698224852071006,4923.0,2.0,0.0004062563477554337,10810,18,0.0016651248843663274,6063,1,0.00016493485073396007
2017-12-22,18952,6,0.00031658927817644573,1944.0,0.0,0.0,2667.0,0.0,0.0,4795.0,4.0,0.0008342022940563086,10838,1,9.226794611551947e-05,5814,0,0.0
2017-12-23,7442,5,0.0006718624025799516,826.0,0.0,0.0,1008.0,0.0,0.0,2202.0,0.0,0.0,4400,2,0.00045454545454545455,2361,0,0.0
2017-12-24,4985,0,0.0,675.0,0.0,0.0,774.0,0.0,0.0,1958.0,1.0,0.0005107252298263534,3597,0,0.0,1923,0,0.0
2017-12-25,5047,0,0.0,699.0,0.0,0.0,508.0,0.0,0.0,942.0,0.0,0.0,1888,1,0.0005296610169491525,1819,0,0.0
2017-12-26,10144,6,0.0005914826498422713,1087.0,0.0,0.0,1244.0,0.0,0.0,2524.0,2.0,0.000792393026941363,7080,73,0.010310734463276836,4102,0,0.0
2017-12-27,16966,4,0.00023576564894494873,1691.0,0.0,0.0,1966.0,0.0,0.0,4420.0,3.0,0.0006787330316742081,9089,103,0.01133237979975795,4710,0,0.0
2017-12-28,17863,3,0.00016794491406818565,1868.0,0.0,0.0,2127.0,0.0,0.0,4692.0,0.0,0.0,9215,6,0.0006511123168746609,4458,0,0.0
2017-12-29,16796,14,0.0008335317932841152,1695.0,0.0,0.0,2075.0,0.0,0.0,4536.0,0.0,0.0,9173,2,0.00021803117845851957,4562,0,0.0
2017-12-30,8114,3,0.0003697313285679073,881.0,0.0,0.0,1017.0,1.0,0.0009832841691248771,2347.0,0.0,0.0,4821,0,0.0,2250,0,0.0
2017-12-31,5997,0,0.0,779.0,0.0,0.0,818.0,0.0,0.0,1685.0,0.0,0.0,3995,0,0.0,2206,0,0.0
2018-01-01,10472,0,0.0,1215.0,0.0,0.0,941.0,0.0,0.0,2497.0,1.0,0.00040048057669203043,3223,0,0.0,4362,0,0.0
2018-01-02,17253,0,0.0,2039.0,0.0,0.0,1734.0,0.0,0.0,4313.0,1.0,0.00023185717597959656,7797,4,0.0005130178273695011,4578,1,0.00021843599825251202
2018-01-03,18759,3,0.00015992323684631377,1956.0,0.0,0.0,2339.0,0.0,0.0,4771.0,3.0,0.0006287989939216097,9291,2,0.00021526208158432892,5122,0,0.0
2018-01-04,19549,9,0.00046038160519719677,2053.0,0.0,0.0,2350.0,0.0,0.0,4770.0,2.0,0.0004192872117400419,9517,3,0.00031522538615109805,5577,1,0.00017930787161556393
2018-01-05,18023,11,0.0006103312434111968,1893.0,0.0,0.0,2521.0,0.0,0.0,4794.0,3.0,0.0006257822277847309,9040,1,0.00011061946902654867,5701,0,0.0
2018-01-06,10980,1,9.107468123861566e-05,1190.0,0.0,0.0,1569.0,0.0,0.0,3562.0,2.0,0.0005614823133071309,6553,3,0.0004578055852281398,3920,0,0.0
2018-01-07,12652,4,0.0003161555485298767,1231.0,0.0,0.0,1573.0,0.0,0.0,3009.0,0.0,0.0,6573,2,0.00030427506465845124,3577,0,0.0
2018-01-08,19067,7,0.000367126448838307,2237.0,0.0,0.0,2671.0,0.0,0.0,5012.0,1.0,0.00019952114924181964,9701,0,0.0,5981,0,0.0
2018-01-09,20101,2,9.949753743594846e-05,2269.0,0.0,0.0,2873.0,1.0,0.0003480682213713888,5487.0,3.0,0.0005467468562055768,10752,0,0.0,6062,2,0.0003299241174529858
2018-01-10,19653,2,0.00010176563374548415,2217.0,0.0,0.0,2654.0,0.0,0.0,5463.0,2.0,0.0003660992128866923,11519,2,0.00017362618282837052,5675,1,0.0001762114537444934
2018-01-11,21692,5,0.0002304997234003319,2340.0,1.0,0.00042735042735042735,2796.0,0.0,0.0,5452.0,1.0,0.00018341892883345562,11305,1,8.845643520566122e-05,6219,0,0.0
2018-01-12,21102,3,0.00014216661927779356,2142.0,0.0,0.0,2712.0,0.0,0.0,5367.0,1.0,0.0001863238308179616,10941,3,0.00027419797093501506,6236,0,0.0
2018-01-13,11964,16,0.0013373453694416582,1335.0,1.0,0.000749063670411985,1759.0,0.0,0.0,3742.0,0.0,0.0,7666,1,0.00013044612575006522,4396,1,0.00022747952684258417
2018-01-14,13622,10,0.0007341065922771986,1375.0,0.0,0.0,1738.0,3.0,0.0017261219792865361,3394.0,0.0,0.0,8189,0,0.0,4301,0,0.0
2018-01-15,20363,16,0.0007857388400530373,2291.0,0.0,0.0,2706.0,0.0,0.0,4852.0,0.0,0.0,10946,1,9.13575735428467e-05,6328,2,0.0003160556257901391
2018-01-16,21520,19,0.0008828996282527881,2327.0,0.0,0.0,2773.0,0.0,0.0,5455.0,2.0,0.00036663611365719525,11091,2,0.0001803263907672888,6516,0,0.0
2018-01-17,23927,9,0.0003761441049859991,2363.0,0.0,0.0,2915.0,0.0,0.0,5425.0,0.0,0.0,11521,3,0.0002603940630153633,6593,0,0.0
2018-01-18,21943,9,0.00041015357972929865,2229.0,0.0,0.0,2772.0,0.0,0.0,5650.0,7.0,0.001238938053097345,11286,1,8.86053517632465e-05,6112,1,0.0001636125654450262
2018-01-19,21258,9,0.0004233700254022015,2191.0,0.0,0.0,2743.0,0.0,0.0,5096.0,3.0,0.0005886970172684458,11254,2,0.00017771459036786921,5624,0,0.0
2018-01-20,12243,2,0.00016335865392469166,1406.0,0.0,0.0,1821.0,0.0,0.0,4180.0,0.0,0.0,7599,2,0.0002631925253322806,3944,0,0.0
2018-01-21,14229,10,0.0007027900766041184,1324.0,0.0,0.0,1769.0,0.0,0.0,3580.0,0.0,0.0,6953,2,0.00028764562059542645,3667,0,0.0
2018-01-22,20952,1,4.772814051164567e-05,2232.0,3.0,0.0013440860215053765,3073.0,5.0,0.0016270745200130166,5070.0,1.0,0.0001972386587771203,10489,0,0.0,5803,1,0.00017232465965879716
2018-01-23,22988,4,0.00017400382808421786,2231.0,0.0,0.0,2784.0,0.0,0.0,5585.0,2.0,0.00035810205908683976,11472,2,0.00017433751743375174,6083,1,0.0001643925694558606
2018-01-24,22197,5,0.00022525566517997926,2220.0,0.0,0.0,2754.0,0.0,0.0,5646.0,3.0,0.0005313496280552603,11708,1,8.541168431841476e-05,6035,2,0.00033140016570008286
2018-01-25,21555,10,0.00046392948271862676,2244.0,0.0,0.0,2825.0,0.0,0.0,5513.0,2.0,0.00036277888626881915,11865,6,0.0005056890012642225,5695,0,0.0
2018-01-26,21139,6,0.0002838355645962439,2167.0,0.0,0.0,2566.0,0.0,0.0,5393.0,3.0,0.0005562766549230484,11485,3,0.000261210274270788,5857,0,0.0
2018-01-27,12516,4,0.00031959092361776926,1407.0,0.0,0.0,1809.0,0.0,0.0,3776.0,2.0,0.0005296610169491525,7596,0,0.0,4159,2,0.00048088482808367395
2018-01-28,14905,12,0.0008050989600805099,1488.0,0.0,0.0,1943.0,0.0,0.0,3174.0,0.0,0.0,7169,8,0.0011159157483609987,3812,0,0.0
2018-01-29,20185,10,0.0004954173891503591,2158.0,1.0,0.0004633920296570899,2431.0,1.0,0.00041135335252982314,5121.0,7.0,0.0013669205233352861,10810,1,9.250693802035152e-05,5655,0,0.0
2018-01-30,21336,1,4.6869141357330336e-05,2349.0,0.0,0.0,2595.0,0.0,0.0,5598.0,6.0,0.0010718113612004287,11651,3,0.000257488627585615,6482,1,0.000154273372415921
2018-01-31,22228,7,0.000314918121288465,2213.0,0.0,0.0,2452.0,0.0,0.0,5645.0,3.0,0.0005314437555358724,12145,2,0.00016467682173734047,6278,3,0.0004778591908251035
2018-02-01,21100,1,4.739336492890995e-05,2109.0,0.0,0.0,2294.0,0.0,0.0,5622.0,17.0,0.003023834934187122,12246,4,0.00032663726931242854,6131,2,0.00032621105855488503
2018-02-02,21574,2,9.270418095856123e-05,2155.0,0.0,0.0,2398.0,0.0,0.0,5406.0,3.0,0.0005549389567147614,14370,4,0.0002783576896311761,6177,0,0.0
2018-02-03,12018,0,0.0,1272.0,1.0,0.0007861635220125787,1488.0,0.0,0.0,3833.0,1.0,0.00026089225150013044,8270,0,0.0,3981,0,0.0
2018-02-04,13479,9,0.0006677053193857111,1258.0,0.0,0.0,1644.0,0.0,0.0,3084.0,0.0,0.0,7847,3,0.00038231171148209506,3852,0,0.0
2018-02-05,19848,6,0.0003022974607013301,2170.0,0.0,0.0,2662.0,0.0,0.0,5162.0,1.0,0.00019372336303758234,11555,2,0.00017308524448290784,5713,1,0.00017503938386136881
2018-02-06,21261,3,0.00014110342881332017,2178.0,0.0,0.0,2609.0,0.0,0.0,5626.0,6.0,0.001066477070742979,11625,1,8.602150537634408e-05,6246,1,0.0001601024655779699
2018-02-07,21628,3,0.00013870908082115775,2186.0,0.0,0.0,2742.0,0.0,0.0,5572.0,4.0,0.0007178750897343862,12363,3,0.0002426595486532395,6160,0,0.0
2018-02-08,21154,6,0.00028363430084144843,2245.0,0.0,0.0,2783.0,0.0,0.0,5559.0,1.0,0.00017988846914912754,12499,4,0.00032002560204816386,5938,3,0.0005052206130010104
2018-02-09,21581,6,0.00027802233446086835,2001.0,0.0,0.0,2552.0,0.0,0.0,5433.0,0.0,0.0,12791,16,0.0012508795246657805,6151,1,0.00016257519102584944
2018-02-10,12173,0,0.0,1381.0,0.0,0.0,1713.0,0.0,0.0,4159.0,0.0,0.0,8181,1,0.0001222344456667889,4284,0,0.0
2018-02-11,14389,12,0.0008339703940510112,1351.0,0.0,0.0,1921.0,0.0,0.0,3235.0,0.0,0.0,8066,3,0.00037193156459211507,3762,8,0.002126528442317916
2018-02-12,20053,4,0.00019947140078791203,2134.0,0.0,0.0,2549.0,0.0,0.0,5291.0,0.0,0.0,11261,1,8.880206020779682e-05,5549,3,0.0005406379527842854
2018-02-13,21404,5,0.00023360119603812372,2208.0,0.0,0.0,3696.0,0.0,0.0,5720.0,0.0,0.0,12032,1,8.311170212765957e-05,5752,0,0.0
2018-02-14,22686,2,8.816009873931059e-05,2383.0,0.0,0.0,3348.0,0.0,0.0,5633.0,0.0,0.0,13035,5,0.0003835826620636747,6021,0,0.0
2018-02-15,21058,2,9.497578117580017e-05,2358.0,0.0,0.0,2836.0,0.0,0.0,5587.0,2.0,0.00035797386790764276,13966,1,7.160246312473149e-05,5681,2,0.0003520506953001232
2018-02-16,21259,9,0.0004233501105414178,2103.0,2.0,0.0009510223490252021,2785.0,0.0,0.0,5460.0,2.0,0.0003663003663003663,13817,3,0.00021712383295939786,5690,0,0.0
2018-02-17,11850,2,0.00016877637130801687,1469.0,0.0,0.0,1735.0,0.0,0.0,3928.0,1.0,0.0002545824847250509,9300,2,0.00021505376344086021,3908,0,0.0
2018-02-18,13731,14,0.0010195907071589834,1421.0,0.0,0.0,1880.0,0.0,0.0,3290.0,0.0,0.0,8948,0,0.0,3400,0,0.0
2018-02-19,21089,10,0.0004741808525771729,2198.0,0.0,0.0,2558.0,0.0,0.0,4866.0,3.0,0.0006165228113440197,13078,1,7.64642911760208e-05,4946,0,0.0
2018-02-20,21258,4,0.00018816445573431178,2348.0,1.0,0.00042589437819420784,3014.0,0.0,0.0,5428.0,0.0,0.0,14067,1,7.108836283500391e-05,5156,0,0.0
2018-02-21,22379,2,8.936949819026766e-05,2451.0,0.0,0.0,2952.0,0.0,0.0,5336.0,0.0,0.0,14338,1,6.974473427256242e-05,5344,0,0.0
2018-02-22,22360,1,4.472271914132379e-05,2379.0,0.0,0.0,2903.0,0.0,0.0,5560.0,1.0,0.00017985611510791367,14775,0,0.0,5461,2,0.0003662332906061161
2018-02-23,21441,7,0.000326477309826967,2271.0,0.0,0.0,2757.0,1.0,0.0003627130939426913,5339.0,1.0,0.00018730099269526128,12561,3,0.0002388344877000239,5133,0,0.0
2018-02-24,12284,4,0.00032562683165092806,1400.0,0.0,0.0,1770.0,0.0,0.0,3932.0,0.0,0.0,8476,2,0.00023596035865974517,3436,0,0.0
2018-02-25,14419,8,0.0005548234967750884,1461.0,1.0,0.0006844626967830253,1927.0,0.0,0.0,3175.0,0.0,0.0,8434,1,0.00011856770215793219,3141,0,0.0
2018-02-26,21278,10,0.00046996898204718486,2219.0,0.0,0.0,2412.0,0.0,0.0,5066.0,1.0,0.00019739439399921041,11796,1,8.477449983045101e-05,4511,1,0.00022168033695411216
2018-02-27,21066,9,0.0004272287097692965,2076.0,0.0,0.0,2781.0,2.0,0.000719165767709457,5443.0,2.0,0.00036744442403086535,12997,4,0.0003077633299992306,4770,0,0.0
2018-02-28,22222,11,0.0004950049500495005,2267.0,0.0,0.0,2917.0,1.0,0.00034281796366129587,5324.0,7.0,0.001314800901577761,13628,8,0.000587026709715292,5121,0,0.0
2018-03-01,22553,12,0.0005320799893584002,2147.0,0.0,0.0,3015.0,0.0,0.0,5483.0,8.0,0.0014590552617180376,14570,6,0.0004118050789293068,5344,1,0.00018712574850299402
2018-03-02,21517,6,0.00027884928196309893,2058.0,0.0,0.0,2970.0,1.0,0.0003367003367003367,5276.0,1.0,0.00018953752843062926,14310,4,0.0002795248078266946,5504,2,0.0003633720930232558
2018-03-03,11834,1,8.450228156160216e-05,1361.0,0.0,0.0,1819.0,0.0,0.0,3936.0,1.0,0.00025406504065040653,9526,2,0.0002099517111064455,3803,1,0.00026295030239284776
2018-03-04,13354,8,0.0005990714392691329,1316.0,0.0,0.0,2379.0,0.0,0.0,3421.0,1.0,0.00029231218941829873,9193,0,0.0,3547,0,0.0
2018-03-05,20492,7,0.00034159672067148153,1998.0,0.0,0.0,2686.0,0.0,0.0,5334.0,1.0,0.00018747656542932134,12754,15,0.0011761016151795515,5233,0,0.0
2018-03-06,21494,6,0.0002791476691169629,2235.0,1.0,0.00044742729306487697,2887.0,0.0,0.0,4990.0,6.0,0.0012024048096192384,14237,5,0.00035119758376062375,5452,4,0.0007336757153338225
2018-03-07,22064,8,0.00036258158085569254,2162.0,0.0,0.0,2942.0,0.0,0.0,5190.0,1.0,0.0001926782273603083,14334,1,6.976419701409237e-05,5720,3,0.0005244755244755245
2018-03-08,21868,10,0.00045728918968355586,2103.0,0.0,0.0,3023.0,2.0,0.0006615944426066821,5559.0,2.0,0.0003597769382982551,13424,4,0.0002979737783075089,5859,0,0.0
2018-03-09,22086,4,0.0001811102055600833,1889.0,0.0,0.0,2852.0,0.0,0.0,5233.0,0.0,0.0,13335,2,0.00014998125234345707,5825,0,0.0
2018-03-10,11825,8,0.0006765327695560253,1310.0,0.0,0.0,1821.0,0.0,0.0,3621.0,3.0,0.0008285004142502071,9690,2,0.0002063983488132095,4008,3,0.0007485029940119761
2018-03-11,14001,2,0.00014284693950432112,1317.0,0.0,0.0,1858.0,0.0,0.0,3245.0,2.0,0.0006163328197226503,9136,6,0.0006567425569176883,3761,2,0.0005317734645041213
