country,qid,year,month,views,total_views,views_norm
Italy,Q8071861,2022,12,91,609120662,0.14939568738517034
Italy,Q8071861,2023,1,108,674542870,0.16010843017286655
Italy,Q8071861,2023,2,94,617091302,0.15232754001773308
Italy,Q8071861,2023,3,123,670132710,0.18354573379950367
Italy,Q8071861,2023,4,124,639531435,0.19389195466208786
Italy,Q8071861,2023,5,157,689831692,0.22759174711851307
Italy,Q8071861,2023,6,143,637575950,0.22428700455216355
Italy,Q8071861,2023,7,185,616216214,0.3002192993253501
Italy,Q8071861,2023,8,182,655868589,0.2774946125678844
Italy,Q8071861,2023,9,164,608737696,0.2694099627436248
Italy,Q8071861,2023,10,102,643656356,0.1584696539530482
Italy,Q8071861,2023,11,82,610860847,0.13423679124748356
Italy,Q8071861,2023,12,97,632781811,0.1532913846665545
Italy,Q8071861,2024,1,140,815241457,0.17172826381423828
Italy,Q8071861,2024,2,143,673013412,0.21247719205928692
Italy,Q8071861,2024,3,210,678715065,0.309408190313265
Italy,Q8071861,2024,4,124,633273237,0.19580805370431278
Italy,Q8071861,2024,5,90,624786000,0.1440493224880199
Italy,Q8071861,2024,6,136,567280519,0.23974029681072123
Italy,Q8071861,2024,7,208,542720697,0.3832542247785328
Italy,Q8071861,2024,8,240,590909563,0.4061535216684249
Italy,Q8071861,2024,9,96,548986844,0.1748675784296208
Italy,Q8071861,2024,10,96,587890712,0.16329565689753575
Italy,Q8071861,2024,11,51,568209586,0.08975561352109959
Italy,Q8071861,2024,12,84,555185893,0.1513006743490869
Italy,Q8071861,2025,1,73,664329198,0.10988528009873803
Italy,Q8071861,2025,2,74,567912964,0.13030165657567205
Italy,Q8071861,2025,3,65,586926448,0.1107464150260954
Italy,Q8071861,2025,4,73,564108268,0.12940778240818127
Italy,Q8071861,2025,5,133,613335693,0.21684699181529615
Italy,Q8071861,2025,6,71,547485053,0.1296839057266464
Italy,Q8071861,2025,7,122,530094090,0.23014782149335036
Italy,Q8071861,2025,8,110,575411720,0.19116746527164932
Italy,Q8071861,2025,9,73,568936125,0.1283096586633517
Italy,Q8071861,2025,10,49,559959619,0.08750630998625634
Italy,Q8071861,2025,11,67,576392746,0.11624018599290283
Italy,Q8071861,2025,12,25,590634354,0.042327371969968414
Spain,Q8071861,2016,1,15865,1168242955,13.580223130898316
Spain,Q8071861,2016,2,44665,1257904425,35.50746711142224
Spain,Q8071861,2016,3,18731,1320585067,14.183864764237866
Spain,Q8071861,2016,4,11126,1323426483,8.406964907320809
Spain,Q8071861,2016,5,8647,1369674796,6.313177423759793
Spain,Q8071861,2016,6,6679,1207233978,5.532481790369223
Spain,Q8071861,2016,7,6389,1091540993,5.8531929088988415
Spain,Q8071861,2016,8,7491,1217440254,6.153074021815612
Spain,Q8071861,2016,9,6478,1286519399,5.03529134891809
Spain,Q8071861,2016,10,5877,1320390919,4.45095457370379
Spain,Q8071861,2016,11,4485,1319757795,3.3983508314872277
Spain,Q8071861,2016,12,2678,1077255057,2.4859479494650447
Spain,Q8071861,2017,1,2364,1271316862,1.8594892199266684
Spain,Q8071861,2017,2,2211,1348214389,1.6399468942324127
Spain,Q8071861,2017,3,2801,1440457151,1.9445215694583338
Spain,Q8071861,2017,4,3718,1232179978,3.0174163404560694
Spain,Q8071861,2017,5,3915,1367112436,2.863700085601445
Spain,Q8071861,2017,6,2869,1162370070,2.468232858060428
Spain,Q8071861,2017,7,2451,1037758525,2.361821118260628
Spain,Q8071861,2017,8,2451,1149099454,2.1329746450301594
Spain,Q8071861,2017,9,2265,1160045439,1.952509724060904
Spain,Q8071861,2017,10,2760,1250697677,2.2067683108041782
Spain,Q8071861,2017,11,2939,1194204193,2.4610531575984846
Spain,Q8071861,2017,12,1674,895866155,1.8685827013969514
Spain,Q8071861,2018,1,1524,1042433307,1.4619640314313171
Spain,Q8071861,2018,2,1600,1069050831,1.4966547460641748
Spain,Q8071861,2018,3,2087,1174538019,1.7768688337367478
Spain,Q8071861,2018,4,1764,1197604118,1.4729408270120863
Spain,Q8071861,2018,5,1923,1303371274,1.475404620587027
Spain,Q8071861,2018,6,1475,1118522886,1.3187034601275025
Spain,Q8071861,2018,7,1277,1089041498,1.1725907620096954
Spain,Q8071861,2018,8,1324,1116217878,1.1861483551690613
Spain,Q8071861,2018,9,1385,1128713718,1.2270604830196632
Spain,Q8071861,2018,10,1548,1214746874,1.274339562531774
Spain,Q8071861,2018,11,1322,1150539344,1.1490263300374366
Spain,Q8071861,2018,12,863,907779651,0.9506712328804999
Spain,Q8071861,2019,1,882,1047210773,0.8422373248446328
Spain,Q8071861,2019,2,991,1065383272,0.9301816783171718
Spain,Q8071861,2019,3,1315,1196645418,1.0989053066344503
Spain,Q8071861,2019,4,1441,1155839263,1.2467131426733684
Spain,Q8071861,2019,5,1553,1279632499,1.2136296954114791
Spain,Q8071861,2019,6,1569,1121217911,1.3993711522148524
Spain,Q8071861,2019,7,1433,1095803684,1.3077159904857556
Spain,Q8071861,2019,8,1814,1151327255,1.5755728808834635
Spain,Q8071861,2019,9,1992,1208190397,1.648746757916832
Spain,Q8071861,2019,10,2141,1305419207,1.6400861796114206
Spain,Q8071861,2019,11,1670,1220619606,1.3681576076535673
Spain,Q8071861,2019,12,1070,987072537,1.0840135449944142
Spain,Q8071861,2020,1,1401,1093703312,1.2809689653751364
Spain,Q8071861,2020,2,1817,1085839755,1.6733592517986229
Spain,Q8071861,2020,3,4404,1287418576,3.42079886223422
Spain,Q8071861,2020,4,3185,1563272648,2.037392520156215
Spain,Q8071861,2020,5,2219,1561631581,1.4209497470453627
Spain,Q8071861,2020,6,1504,1266440696,1.1875802828749273
Spain,Q8071861,2020,7,1097,1139396140,0.9627906936739316
Spain,Q8071861,2020,8,955,1150249924,0.8302543474021564
Spain,Q8071861,2020,9,829,1213319807,0.68324937515835
Spain,Q8071861,2020,10,1013,1340310737,0.7557948854960191
Spain,Q8071861,2020,11,955,1330639881,0.7176998176864353
Spain,Q8071861,2020,12,589,1086684081,0.5420158538238493
Spain,Q8071861,2021,1,650,1124752982,0.577904669204958
Spain,Q8071861,2021,2,595,1118905246,0.5317697831224576
Spain,Q8071861,2021,3,689,1295496917,0.5318422537010175
Spain,Q8071861,2021,4,603,1249861892,0.4824533045287855
Spain,Q8071861,2021,5,647,1260474646,0.5132987022414095
Spain,Q8071861,2021,6,557,1053763105,0.5285818011250262
Spain,Q8071861,2021,7,557,1006424951,0.5534441484648764
Spain,Q8071861,2021,8,487,1003364236,0.4853671104936612
Spain,Q8071861,2021,9,448,1001767671,0.44720948076991796
Spain,Q8071861,2021,10,420,1033306762,0.4064620647474288
Spain,Q8071861,2021,11,424,994699379,0.426259439737722
Spain,Q8071861,2021,12,389,881750165,0.441168049001726
Spain,Q8071861,2022,1,397,973764589,0.40769607406621355
Spain,Q8071861,2022,2,365,989726160,0.368788877925587
Spain,Q8071861,2022,3,554,1066342330,0.5195329721178752
Spain,Q8071861,2022,4,482,966508246,0.49870241872721693
Spain,Q8071861,2022,5,454,1028732622,0.44131972710009
Spain,Q8071861,2022,6,446,962341122,0.46345312468108374
Spain,Q8071861,2022,7,441,1030912885,0.4277762034180027
Spain,Q8071861,2022,8,545,1186492273,0.4593371675501843
Spain,Q8071861,2022,9,594,1426095949,0.41652176378210864
Spain,Q8071861,2022,10,779,1431003386,0.5443732751586934
Spain,Q8071861,2022,11,520,1514580306,0.3433294345238898
Spain,Q8071861,2022,12,327,962916661,0.33959325167393695
Spain,Q8071861,2023,1,407,1143502449,0.3559240300324009
Spain,Q8071861,2023,2,637,1276056984,0.49919400778108197
Spain,Q8071861,2023,3,867,1477105744,0.5869586544644837
Spain,Q8071861,2023,4,769,1206146370,0.6375677273729224
Spain,Q8071861,2023,5,759,1610435120,0.4713011971572006
Spain,Q8071861,2023,6,746,1439047783,0.5183983525861837
Spain,Q8071861,2023,7,467,1402008920,0.3330934584924039
Spain,Q8071861,2023,8,457,1450449858,0.31507466285677005
Spain,Q8071861,2023,9,577,1411774102,0.4087056131590662
Spain,Q8071861,2023,10,633,1565579735,0.4043230669436329
Spain,Q8071861,2023,11,388,1467851697,0.26433188093388155
Spain,Q8071861,2023,12,347,1334054775,0.2601092597565943
Spain,Q8071861,2024,1,511,1684174621,0.30341271838937184
Spain,Q8071861,2024,2,548,1477756858,0.3708323172606789
Spain,Q8071861,2024,3,892,1529123039,0.5833408936035265
Spain,Q8071861,2024,4,848,1510057898,0.5615678717505704
Spain,Q8071861,2024,5,541,1180334681,0.45834457693105773
Spain,Q8071861,2024,6,409,994593622,0.41122322821410573
Spain,Q8071861,2024,7,489,933079992,0.5240708237156156
Spain,Q8071861,2024,8,482,955115990,0.504650749277059
Spain,Q8071861,2024,9,528,961040110,0.5494047485697553
Spain,Q8071861,2024,10,532,1028230818,0.5173935566673513
Spain,Q8071861,2024,11,439,915782834,0.4793712916440187
Spain,Q8071861,2024,12,294,837633710,0.35098873945748915
Spain,Q8071861,2025,1,350,964291125,0.3629609263488762
Spain,Q8071861,2025,2,287,905973399,0.31678634308334697
Spain,Q8071861,2025,3,442,979276557,0.45135360061519375
Spain,Q8071861,2025,4,349,924558025,0.37747766020418244
Spain,Q8071861,2025,5,391,936098674,0.41769100935613546
Spain,Q8071861,2025,6,317,887908388,0.35701881442300326
Spain,Q8071861,2025,7,330,798506756,0.413271393786429
Spain,Q8071861,2025,8,376,824780435,0.4558789030925546
Spain,Q8071861,2025,9,327,880321186,0.3714553338035874
Spain,Q8071861,2025,10,486,877393757,0.5539132186918444
Spain,Q8071861,2025,11,407,865135622,0.47044647064596307
Spain,Q8071861,2025,12,252,824823060,0.30552007117744745
Germany,Q476209,2015,7,831,1093033898,0.7602691934079432
Germany,Q476209,2015,8,708,1087269211,0.6511726744739026
Germany,Q476209,2015,9,562,1108423885,0.5070262447475138
Germany,Q476209,2015,10,593,1158854443,0.5117122375307664
Germany,Q476209,2015,11,678,1206836745,0.5617992680526147
Germany,Q476209,2015,12,813,1187087036,0.684869748674435
Germany,Q476209,2016,1,3844,1348922409,2.849682067962443
Germany,Q476209,2016,2,2718,1204338063,2.25684139985535
Germany,Q476209,2016,3,919,1219587401,0.7535335304763451
Germany,Q476209,2016,4,739,1177747252,0.627469093003666
Germany,Q476209,2016,5,731,1148854347,0.6362860548065629
Germany,Q476209,2016,6,723,1152350599,0.6274132200976102
Germany,Q476209,2016,7,676,1112834024,0.607458062407337
Germany,Q476209,2016,8,722,1094763358,0.6595032567759725
Germany,Q476209,2016,9,584,1083591539,0.5389484681090704
Germany,Q476209,2016,10,457,1184452296,0.38583233916919185
Germany,Q476209,2016,11,563,1189754310,0.4732069430368359
Germany,Q476209,2016,12,520,1159446053,0.4484900342318902
Germany,Q476209,2017,1,682,1353848487,0.5037491318627887
Germany,Q476209,2017,2,506,1182769881,0.4278093381716743
Germany,Q476209,2017,3,614,1241127916,0.49471129614008297
Germany,Q476209,2017,4,495,1094640899,0.4522030927696956
Germany,Q476209,2017,5,515,1144323431,0.45004758798825995
Germany,Q476209,2017,6,628,1035022419,0.6067501422884638
Germany,Q476209,2017,7,1620,1022086139,1.5849936107978078
Germany,Q476209,2017,8,2138,1016484293,2.1033281229462144
Germany,Q476209,2017,9,1585,1006251376,1.575153125554583
Germany,Q476209,2017,10,830,1076485389,0.7710276502415213
Germany,Q476209,2017,11,712,1063160000,0.6697016441551601
Germany,Q476209,2017,12,593,1049394376,0.5650878388164718
Germany,Q476209,2018,1,683,1166226353,0.5856496024490024
Germany,Q476209,2018,2,529,1035955200,0.5106398423406726
Germany,Q476209,2018,3,653,1121576949,0.5822159599323221
Germany,Q476209,2018,4,755,1008146417,0.7488991551908675
Germany,Q476209,2018,5,1134,1057526575,1.0723134782688557
Germany,Q476209,2018,6,1406,1015156095,1.3850086769168242
Germany,Q476209,2018,7,1599,1042637652,1.5336104512749749
Germany,Q476209,2018,8,1646,1040184702,1.5824112744930563
Germany,Q476209,2018,9,1267,989160046,1.2808847315695158
Germany,Q476209,2018,10,921,1083325465,0.8501600209314751
Germany,Q476209,2018,11,741,1105631825,0.6702050205546498
Germany,Q476209,2018,12,676,1112110903,0.6078530461093771
Germany,Q476209,2019,1,858,1271637354,0.6747206641116017
Germany,Q476209,2019,2,754,1055144682,0.7145939441885942
Germany,Q476209,2019,3,908,1140397575,0.796213548595103
Germany,Q476209,2019,4,797,1063777384,0.7492169057055269
Germany,Q476209,2019,5,1214,1122558014,1.0814585837520911
Germany,Q476209,2019,6,2191,1000588871,2.189710542962855
Germany,Q476209,2019,7,3014,1074397364,2.8052935543129274
Germany,Q476209,2019,8,6817,1067655399,6.385018992443647
Germany,Q476209,2019,9,2619,1030450970,2.541605642818697
Germany,Q476209,2019,10,2168,1098563288,1.973486665430968
Germany,Q476209,2019,11,1990,1093311328,1.8201585852405986
Germany,Q476209,2019,12,1262,1111933553,1.1349599052885133
Germany,Q476209,2020,1,1632,1238790419,1.3174141283054273
Germany,Q476209,2020,2,1813,1065319385,1.7018370504916702
Germany,Q476209,2020,3,5002,1130202962,4.425753752360101
Germany,Q476209,2020,4,2692,1208842876,2.2269229967319593
Germany,Q476209,2020,5,2148,1248175741,1.7209115106492043
Germany,Q476209,2020,6,2384,1080045720,2.207313964449579
Germany,Q476209,2020,7,3316,1180018227,2.8101260846032674
Germany,Q476209,2020,8,3463,1128829442,3.0677796584260246
Germany,Q476209,2020,9,1420,1023570665,1.387300406855642
Germany,Q476209,2020,10,1263,1084426625,1.164670777056954
Germany,Q476209,2020,11,1734,1139024832,1.5223548699594989
Germany,Q476209,2020,12,1757,1149194453,1.5288970421091999
Germany,Q476209,2021,1,1936,1303769890,1.4849246134990892
Germany,Q476209,2021,2,1415,1137786226,1.2436431094570133
Germany,Q476209,2021,3,1599,1216327743,1.3146127836039996
Germany,Q476209,2021,4,1431,1206347214,1.1862256433246092
Germany,Q476209,2021,5,2200,1204508809,1.8264706605396026
Germany,Q476209,2021,6,3125,1046929112,2.9849203390955092
Germany,Q476209,2021,7,2311,1029694717,2.2443545274594237
Germany,Q476209,2021,8,2499,1046535795,2.38787819006229
Germany,Q476209,2021,9,2153,996134749,2.1613541763916517
Germany,Q476209,2021,10,1081,1068121026,1.012057598049755
Germany,Q476209,2021,11,1251,1050913768,1.1903926260103959
Germany,Q476209,2021,12,1090,1113037393,0.9793022290671596
Germany,Q476209,2022,1,1184,1249910936,0.9472674939456646
Germany,Q476209,2022,2,834,1103146777,0.7560190696183305
Germany,Q476209,2022,3,790,1124066971,0.7028051000352719
Germany,Q476209,2022,4,1011,1031848397,0.9797950967791249
Germany,Q476209,2022,5,1216,1027137223,1.1838729750718031
Germany,Q476209,2022,6,1763,991623233,1.777892995373173
Germany,Q476209,2022,7,2048,999957014,2.048088039112449
Germany,Q476209,2022,8,2338,1039286534,2.2496202187875167
Germany,Q476209,2022,9,1557,1047252504,1.486747459712925
Germany,Q476209,2022,10,1206,1112474516,1.0840697765700549
Germany,Q476209,2022,11,936,1076312574,0.8696358498548955
Germany,Q476209,2022,12,749,1076134373,0.6960097352080399
Germany,Q476209,2023,1,771,1172752345,0.6574278050153888
Germany,Q476209,2023,2,728,1008121796,0.7221349671126445
Germany,Q476209,2023,3,783,1130556117,0.6925795086384022
Germany,Q476209,2023,4,1082,1058416300,1.0222820642501445
Germany,Q476209,2023,5,1497,1065602480,1.4048390728219777
Germany,Q476209,2023,6,2027,1019080224,1.98904850890326
Germany,Q476209,2023,7,3207,1096200614,2.9255593903544375
Germany,Q476209,2023,8,2812,1072558100,2.6217693941241973
Germany,Q476209,2023,9,3775,992596368,3.803157176170526
Germany,Q476209,2023,10,1806,1104086001,1.635742141793536
Germany,Q476209,2023,11,902,1078845169,0.8360791946040591
Germany,Q476209,2023,12,949,1155406164,0.8213561858754287
Germany,Q476209,2024,1,1131,1335740029,0.8467216490073458
Germany,Q476209,2024,2,2097,1116155910,1.8787697858447032
Germany,Q476209,2024,3,2648,1142964188,2.3167829996787264
Germany,Q476209,2024,4,2223,1077280119,2.0635301448461987
Germany,Q476209,2024,5,2857,1083180889,2.6376019268929327
Germany,Q476209,2024,6,2868,1055978549,2.7159642615050883
Germany,Q476209,2024,7,2169,1063682946,2.0391414642460575
Germany,Q476209,2024,8,1965,1068072391,1.8397629379411606
Germany,Q476209,2024,9,1281,1019541571,1.2564470507500276
Germany,Q476209,2024,10,820,1066646637,0.7687644357144304
Germany,Q476209,2024,11,519,1015043685,0.5113080428651698
Germany,Q476209,2024,12,479,1089010277,0.43984892531918685
Germany,Q476209,2025,1,547,1204433626,0.4541553707833793
Germany,Q476209,2025,2,463,1023400858,0.4524131442539791
Germany,Q476209,2025,3,629,1106946392,0.5682298660042067
Germany,Q476209,2025,4,840,1028668272,0.8165897820167238
Germany,Q476209,2025,5,881,1026492186,0.8582627437555574
Germany,Q476209,2025,6,1019,943474520,1.0800503653241214
Germany,Q476209,2025,7,1497,965067983,1.5511860577391055
Germany,Q476209,2025,8,2332,993169707,2.348037786053819
Germany,Q476209,2025,9,1521,978761012,1.554005504256845
Germany,Q476209,2025,10,692,1047346829,0.660717138620372
Germany,Q476209,2025,11,430,1039298236,0.41374071955992425
Germany,Q476209,2025,12,314,1079604451,0.2908472632816146
France,Q476209,2015,7,563,721312784,0.7805213112651557
France,Q476209,2015,8,1062,760009616,1.3973507408885206
France,Q476209,2015,9,733,800392151,0.9158010846110859
France,Q476209,2015,10,566,850646467,0.6653763013865547
France,Q476209,2015,11,643,864463880,0.7438136108127502
France,Q476209,2015,12,596,874405769,0.6816057500187879
France,Q476209,2016,1,1267,954090151,1.327966753112411
France,Q476209,2016,2,1369,857971707,1.5956237120998675
France,Q476209,2016,3,1112,886789046,1.253962264211369
France,Q476209,2016,4,885,883076055,1.0021786855040475
France,Q476209,2016,5,991,868749336,1.1407202963318295
France,Q476209,2016,6,634,821466933,0.7717900435561416
France,Q476209,2016,7,619,773687623,0.800064498382185
France,Q476209,2016,8,505,773486877,0.6528876119510428
France,Q476209,2016,9,532,799400551,0.6654986656370218
France,Q476209,2016,10,624,961871320,0.6487354254413158
France,Q476209,2016,11,831,893280511,0.9302788875016663
France,Q476209,2016,12,645,949899251,0.6790193794983843
France,Q476209,2017,1,744,968786675,0.7679709261071329
France,Q476209,2017,2,1561,860461090,1.8141436238563675
France,Q476209,2017,3,875,933698338,0.9371335091741376
France,Q476209,2017,4,603,836808923,0.7205946105811302
France,Q476209,2017,5,856,904648182,0.9462241974637605
France,Q476209,2017,6,693,764579732,0.9063802910224149
France,Q476209,2017,7,742,691516761,1.0730036375792198
France,Q476209,2017,8,1263,710555408,1.7774827772474007
France,Q476209,2017,9,583,715050369,0.8153271787207482
France,Q476209,2017,10,790,798946427,0.9888022191505464
France,Q476209,2017,11,821,810432794,1.0130389664364938
France,Q476209,2017,12,730,784772381,0.9302060287465698
France,Q476209,2018,1,841,854572081,0.9841182724058593
France,Q476209,2018,2,638,755732550,0.8442140013686058
France,Q476209,2018,3,871,841509511,1.0350447482939977
France,Q476209,2018,4,1182,788497920,1.4990527812679582
France,Q476209,2018,5,1430,838607400,1.7052079435502239
France,Q476209,2018,6,917,742449950,1.2351000899117845
France,Q476209,2018,7,969,728088617,1.3308819522445576
France,Q476209,2018,8,852,737003446,1.1560325865830485
France,Q476209,2018,9,736,731877664,1.0056325479007924
France,Q476209,2018,10,1159,823779200,1.4069304007675845
France,Q476209,2018,11,903,859872103,1.050156176540129
France,Q476209,2018,12,915,835992887,1.094506920128855
France,Q476209,2019,1,1114,911773633,1.2217944889836487
France,Q476209,2019,2,879,779462657,1.1276999508649972
France,Q476209,2019,3,1310,859340914,1.5244241006776968
France,Q476209,2019,4,1738,823434314,2.1106723031219223
France,Q476209,2019,5,1515,843843762,1.7953560460164901
France,Q476209,2019,6,1316,736511790,1.7868009960845297
France,Q476209,2019,7,2367,750363466,3.1544712759243
France,Q476209,2019,8,1767,798527770,2.2128222290879127
France,Q476209,2019,9,1882,805558983,2.3362659218213944
France,Q476209,2019,10,1637,875175735,1.870481475357632
France,Q476209,2019,11,2876,930187416,3.0918500406804044
France,Q476209,2019,12,1343,925684149,1.4508188364798285
France,Q476209,2020,1,1811,957286462,1.891805715309489
France,Q476209,2020,2,1840,872750761,2.1082765919238193
France,Q476209,2020,3,4427,974918147,4.540894036717526
France,Q476209,2020,4,3288,1134231023,2.898880328015856
France,Q476209,2020,5,2718,1084785304,2.5055649168344556
France,Q476209,2020,6,1200,878046129,1.3666707936707958
France,Q476209,2020,7,1051,846119140,1.2421418572330134
France,Q476209,2020,8,1229,833220634,1.4749994777493713
France,Q476209,2020,9,1431,820015249,1.7450894989393058
France,Q476209,2020,10,1110,905851339,1.2253666271834036
France,Q476209,2020,11,1303,1036446190,1.2571805585005817
France,Q476209,2020,12,1109,1016869361,1.090602237154041
France,Q476209,2021,1,1099,1026387492,1.0707457062424919
France,Q476209,2021,2,729,912893537,0.7985597120072502
France,Q476209,2021,3,906,1001687821,0.9044734107833383
France,Q476209,2021,4,883,973048271,0.907457549965679
France,Q476209,2021,5,1149,1000296515,1.1486594052564503
France,Q476209,2021,6,929,869617497,1.068285773003484
France,Q476209,2021,7,945,833732527,1.1334570373550987
France,Q476209,2021,8,1037,875768402,1.1841030090053422
France,Q476209,2021,9,898,841141143,1.0675972843240176
France,Q476209,2021,10,762,904126879,0.8428020642885897
France,Q476209,2021,11,860,919750582,0.9350361030812591
France,Q476209,2021,12,716,912028409,0.7850632644053964
France,Q476209,2022,1,1198,1010423601,1.1856413476628602
France,Q476209,2022,2,666,913565308,0.7290119208423357
France,Q476209,2022,3,625,943600446,0.662356617834833
France,Q476209,2022,4,555,890367476,0.623338132804842
France,Q476209,2022,5,731,1121683719,0.6516988591505088
France,Q476209,2022,6,595,1041100279,0.5715107487738941
France,Q476209,2022,7,1060,1065512494,0.9948264388911051
France,Q476209,2022,8,699,1077926913,0.648466970784317
France,Q476209,2022,9,869,1132524513,0.7673123098219421
France,Q476209,2022,10,586,1331515134,0.4401001423390506
France,Q476209,2022,11,666,1345107583,0.4951276822888894
France,Q476209,2022,12,324,1335877183,0.24253726624208688
France,Q476209,2023,1,400,1460542230,0.2738708897174442
France,Q476209,2023,2,364,1120336981,0.32490224474702045
France,Q476209,2023,3,502,1207401767,0.41576881343093147
France,Q476209,2023,4,474,1114711904,0.42522197735496686
France,Q476209,2023,5,537,1086000340,0.49447498331354117
France,Q476209,2023,6,479,938656264,0.5103039508400915
France,Q476209,2023,7,572,1026263229,0.5573618773785376
France,Q476209,2023,8,680,1138264718,0.5974005776044795
France,Q476209,2023,9,703,1259974462,0.557947816564555
France,Q476209,2023,10,615,1300282127,0.4729742778353209
France,Q476209,2023,11,563,1197136167,0.470289024356241
France,Q476209,2023,12,559,1133013491,0.49337453123053765
France,Q476209,2024,1,561,1309784571,0.4283147109999053
France,Q476209,2024,2,887,1112986352,0.7969549657155185
France,Q476209,2024,3,814,1192545486,0.6825735450396061
France,Q476209,2024,4,643,1004009603,0.6404321214445595
France,Q476209,2024,5,589,966309456,0.6095355854615584
France,Q476209,2024,6,485,955000728,0.5078530160031459
France,Q476209,2024,7,507,904675669,0.5604218366571325
France,Q476209,2024,8,563,1025672394,0.5489082121089046
France,Q476209,2024,9,496,951637286,0.521206984317342
France,Q476209,2024,10,346,1022104086,0.33851738266116277
France,Q476209,2024,11,498,1188772051,0.41891967394512714
France,Q476209,2024,12,329,1018339794,0.32307487337571333
France,Q476209,2025,1,428,1547811209,0.2765195118831834
France,Q476209,2025,2,351,1023633774,0.3428960717351243
France,Q476209,2025,3,513,1042223698,0.4922167870337563
France,Q476209,2025,4,561,1004282241,0.5586079063206296
France,Q476209,2025,5,430,993153468,0.4329643039619331
France,Q476209,2025,6,447,889307505,0.5026382859548678
France,Q476209,2025,7,511,850948651,0.6005062695610289
France,Q476209,2025,8,678,868565937,0.7805970406136247
France,Q476209,2025,9,506,903295430,0.560171105924891
France,Q476209,2025,10,276,865956600,0.31872267039710767
France,Q476209,2025,11,354,904573964,0.39134444952917086
France,Q476209,2025,12,246,931359562,0.2641299988070558
Italy,Q476209,2015,7,17,540720849,0.03143951270131254
Italy,Q476209,2015,8,11,539975078,0.020371310544076628
Italy,Q476209,2015,9,16,569029813,0.028118034652078943
Italy,Q476209,2015,10,11,572239748,0.019222712225855376
Italy,Q476209,2015,11,10,578928046,0.017273303770810922
Italy,Q476209,2015,12,12,578112229,0.020757215291496628
Italy,Q476209,2016,1,39,687098435,0.056760426182603664
Italy,Q476209,2016,2,26,639564331,0.040652673608841394
Italy,Q476209,2016,3,5,649810241,0.007694554016731786
Italy,Q476209,2016,4,9,606658414,0.01483536664505901
Italy,Q476209,2016,5,8,639819496,0.012503526463344907
Italy,Q476209,2016,6,10,602115345,0.016608113516854484
Italy,Q476209,2016,7,18,564710422,0.03187474376026302
Italy,Q476209,2016,8,10,570222772,0.01753700569503036
Italy,Q476209,2016,9,7,578710172,0.012095864801906402
Italy,Q476209,2016,10,3,586999016,0.005110741105569417
Italy,Q476209,2016,11,2,621975497,0.003215560757050209
Italy,Q476209,2016,12,6,595419543,0.010076928227396125
Italy,Q476209,2017,1,4,683578113,0.005851562424146836
Italy,Q476209,2017,2,13,620723941,0.020943287573307892
Italy,Q476209,2017,3,5,643084025,0.007775033752393397
Italy,Q476209,2017,4,11,597523379,0.01840932152045552
Italy,Q476209,2017,5,9,627194797,0.014349608834526094
Italy,Q476209,2017,6,18,548516915,0.03281576102352286
Italy,Q476209,2017,7,4,526097767,0.007603149549197763
Italy,Q476209,2017,8,5,536619566,0.009317587946467087
Italy,Q476209,2017,9,13,567575369,0.022904447074411364
Italy,Q476209,2017,10,7,578802242,0.012093940714210294
Italy,Q476209,2017,11,5,580709396,0.008610158599879104
Italy,Q476209,2017,12,8,556813990,0.014367455099323204
Italy,Q476209,2018,1,8,663772832,0.012052316115282043
Italy,Q476209,2018,2,10,589438956,0.016965285205886527
Italy,Q476209,2018,3,7,622558062,0.011243931172479137
Italy,Q476209,2018,4,4,578596057,0.006913285964546419
Italy,Q476209,2018,5,7,666941283,0.010495676573675226
Italy,Q476209,2018,6,11,611677543,0.017983331456064264
Italy,Q476209,2018,7,6,598707715,0.010021584572365166
Italy,Q476209,2018,8,7,591948676,0.011825349534188331
Italy,Q476209,2018,9,12,581254644,0.020644996343461473
Italy,Q476209,2018,10,9,618023135,0.014562561642615532
Italy,Q476209,2018,11,7,622295959,0.011248666970694566
Italy,Q476209,2018,12,6,619870541,0.009679440468844606
Italy,Q476209,2019,1,12,728541140,0.01647127298809783
Italy,Q476209,2019,2,4,630313516,0.006346048273538846
Italy,Q476209,2019,3,2,640943909,0.0031203978568427274
Italy,Q476209,2019,4,3,622685729,0.004817839658567155
Italy,Q476209,2019,5,5,654133544,0.007643699128201259
Italy,Q476209,2019,6,13,583800349,0.022267886653832746
Italy,Q476209,2019,7,5,602840994,0.008294061037262506
Italy,Q476209,2019,8,9,620168709,0.014512180104204514
Italy,Q476209,2019,9,15,620900854,0.024158446398271503
Italy,Q476209,2019,10,7,622406251,0.01124667367776806
Italy,Q476209,2019,11,6,621644020,0.00965182613676554
Italy,Q476209,2019,12,6,608819942,0.00985513053381553
Italy,Q476209,2020,1,12,682619311,0.01757934445543396
Italy,Q476209,2020,2,12,591320858,0.02029355101828659
Italy,Q476209,2020,3,14,738000719,0.01897017122011774
Italy,Q476209,2020,4,13,873511786,0.014882455175023821
Italy,Q476209,2020,5,10,824269570,0.01213195338510434
Italy,Q476209,2020,6,9,622888901,0.014448804571009687
Italy,Q476209,2020,7,6,588884242,0.010188759644208649
Italy,Q476209,2020,8,7,602987441,0.011608865332901685
Italy,Q476209,2020,9,8,586173319,0.013647840563005905
Italy,Q476209,2020,10,3,615576002,0.004873484330534379
